,FIPS,Lat,Long_,Confirmed,Deaths,Active,Combined_Key,Population
377,22001,30.2950649,-92.41419698,105,5,100,"Acadia, LA",62045
378,13071,31.18810588,-83.7677946,89,5,84,"Colquitt, GA",45600
379,40147,36.71380786,-95.90514104,118,5,113,"Washington, OK",51527
380,18043,38.32117957,-85.90385377,116,5,111,"Floyd, IN",78522
381,42073,40.99206278,-80.33393706,55,5,50,"Lawrence, PA",85512
382,13223,33.91969522,-84.86848792,117,5,112,"Paulding, GA",168667
383,28011,33.79696941,-90.87372121,70,5,65,"Bolivar, MS",30628
384,13117,34.22604035,-84.12315129999998,153,5,148,"Forsyth, GA",244252
385,29071,38.41127108,-91.07522826,87,4,83,"Franklin, MO",103967
386,17167,39.75836914,-89.65872023,50,4,46,"Sangamon, IL",194672
387,6099,37.55862499,-120.9970722,163,4,159,"Stanislaus, CA",550660
388,13285,33.03349196,-85.02812115,68,4,64,"Troup, GA",69922
389,17161,41.46613806,-90.57042164,138,4,134,"Rock Island, IL",141879
390,18029,39.14647946,-84.97333539,61,4,57,"Dearborn, IN",49458
391,55105,42.67151616,-89.07147900000002,62,4,58,"Rock, WI",163354
392,40055,34.93535801,-99.5605612,50,4,46,"Greer, OK",5712
393,22111,32.83121059,-92.3749373,56,4,52,"Union, LA",22108
394,18035,40.22787247,-85.39732772,77,4,73,"Delaware, IN",114135
395,35043,35.68862401,-106.8687803,262,4,258,"Sandoval, NM",146748
396,12113,30.69341450000001,-87.02458128,115,4,111,"Santa Rosa, FL",184313
397,36091,43.10904162,-73.86653895,227,4,223,"Saratoga, NY",229863
398,5023,35.53864922,-92.02640019,70,4,66,"Cleburne, AR",24919
399,34033,39.58719656,-75.34696629999998,84,4,80,"Salem, NJ",62385
400,22101,29.69262097,-91.44702164,130,4,126,"St. Mary, LA",49348
401,55111,43.42574087,-89.94966132,31,4,27,"Sauk, WI",64442
402,12033,30.67652764,-87.37284571,260,4,256,"Escambia, FL",318316
403,39055,41.49952319,-81.17935342,82,4,78,"Geauga, OH",93649
404,31079,40.87257079,-98.50218293,214,4,210,"Hall, NE",61353
405,48141,31.76980765,-106.2363275,346,4,342,"El Paso, TX",839238
406,37067,36.12859861,-80.25459052,125,4,121,"Forsyth, NC",382295
407,22027,32.82308512,-92.99526883,44,4,40,"Claiborne, LA",15670
408,42041,40.1625372,-77.26130755,131,4,127,"Cumberland, PA",253370
409,13255,33.26310031,-84.28013991,90,4,86,"Spalding, GA",66703
410,17077,37.78595185,-89.38232563,39,4,35,"Jackson, IL",56750
411,29037,38.64789422,-94.353399,45,4,41,"Cass, MO",105780
412,22119,32.70847669,-93.33121835,69,4,65,"Webster, LA",38340
413,18067,40.48527731,-86.11351892,60,4,56,"Howard, IN",82544
414,13321,31.55162306,-83.85090513,104,4,100,"Worth, GA",20247
415,13215,32.50931999,-84.87142262,177,4,173,"Muscogee, GA",195769
416,18011,40.0509304,-86.46841646,129,4,125,"Boone, IN",67843
417,13299,31.05449097,-82.42224148,66,4,62,"Ware, GA",35734
418,22053,30.26896765,-92.81210004,48,4,44,"Jefferson Davis, LA",31368
419,55059,42.57639354,-88.04051686,204,4,200,"Kenosha, WI",169561
420,27091,43.67429718,-94.55099908,39,4,35,"Martin, MN",19683
421,17201,42.33641854,-89.16085327,112,4,108,"Winnebago, IL",282572
422,1111,33.29526734,-85.45708831,45,4,41,"Randolph, AL",22722
423,12085,27.0772071,-80.43109784,138,4,134,"Martin, FL",161000
424,28085,31.53288662,-90.45391915,81,4,77,"Lincoln, MS",34153
425,19183,41.33577126,-91.71725711,101,4,97,"Washington, IA",21965
426,26073,43.64060976,-84.84664923,43,4,39,"Isabella, MI",69872
427,8101,38.17359144,-104.5127437,64,4,60,"Pueblo, CO",168424
428,1093,34.13697363,-87.88704173,58,4,54,"Marion, AL",29709
429,40071,36.81799745,-97.14421435,45,4,41,"Kay, OK",43538
430,48491,30.64655664,-97.6004854,124,4,120,"Williamson, TX",590551
431,2020,61.14998174,-149.14269860000005,139,4,135,"Anchorage, AK",288000
432,41043,44.48899494,-122.5373154,53,4,49,"Linn, OR",129749
433,6113,38.68278902,-121.9018288,102,4,98,"Yolo, CA",220500
434,22077,30.71409502,-91.60209535,53,4,49,"Pointe Coupee, LA",21730
435,17133,38.27594376,-90.17761038,49,4,45,"Monroe, IL",34637
436,39167,39.45690571,-81.49121382,47,4,43,"Washington, OH",59911
437,42133,39.9210089,-76.73040131,381,4,377,"York, PA",449058
438,47093,35.99508821,-83.94635435,174,4,170,"Knox, TN",470313
439,28049,32.2656285,-90.44435448,280,4,276,"Hinds, MS",231840
440,23031,43.47808377,-70.71052375,156,4,152,"York, ME",207641
441,36065,43.24375382,-75.43710392,246,4,242,"Oneida, NY",228671
442,1077,34.90171875,-87.65624729,22,4,18,"Lauderdale, AL",92729
443,18091,41.54366008,-86.74072188,42,4,38,"LaPorte, IN",109888
444,18005,39.20744865,-85.89558181,113,4,109,"Bartholomew, IN",83779
445,39003,40.77285242,-84.10802343,51,4,47,"Allen, OH",102351
446,28081,34.291877500000005,-88.68149954,46,4,42,"Lee, MS",85436
447,17195,41.75509713,-89.91556058,29,3,26,"Whiteside, IL",55175
448,13313,34.80987459,-84.96093476,31,3,28,"Whitfield, GA",104628
449,36051,42.72596275,-77.77966158,34,3,31,"Livingston, NY",62914
450,18117,38.54118920000001,-86.49523093,19,3,16,"Orange, IN",19646
451,42051,39.92041012,-79.64291195,58,3,55,"Fayette, PA",129274
452,13077,33.35334302,-84.76129976,136,3,133,"Coweta, GA",148509
453,17179,40.50716185,-89.51404662,21,3,18,"Tazewell, IL",131803
454,45015,33.20222596,-79.94654523,101,3,98,"Berkeley, SC",227907
455,41003,44.49167306,-123.4316987,25,3,22,"Benton, OR",93053
456,18041,39.63684962,-85.17797541,20,3,17,"Fayette, IN",23102
457,18137,39.10235626,-85.26212744,88,3,85,"Ripley, IN",28324
458,39089,40.09136236,-82.48185785,88,3,85,"Licking, OH",176862
459,36077,42.63492579,-75.03151402,44,3,41,"Otsego, NY",59493
460,55039,43.75354908,-88.48885325,59,3,56,"Fond du Lac, WI",103403
461,47009,35.68938198,-83.92847788,47,3,44,"Blount, TN",133088
462,45061,34.16393091,-80.25690731,34,3,31,"Lee, SC",16828
463,18145,39.52305623,-85.79158570000001,79,3,76,"Shelby, IN",44729
464,42037,41.04821986,-76.40565017,131,3,128,"Columbia, PA",64964
465,12101,28.30810945,-82.40227529,186,3,183,"Pasco, FL",553947
466,37069,36.081519,-78.28708884,67,3,64,"Franklin, NC",69685
467,48039,29.18757369,-95.44563172,259,3,256,"Brazoria, TX",374264
468,55131,43.36863664,-88.22974712,78,3,75,"Washington, WI",136034
469,6089,40.76391419,-122.0396884,25,3,22,"Shasta, CA",180080
470,50011,44.85627605,-72.91249563,84,3,81,"Franklin, VT",49402
471,48477,30.21498498,-96.40946246,44,3,41,"Washington, TX",35882
472,39013,40.01625942,-80.9924051,58,3,55,"Belmont, OH",67006
473,12121,30.19746066,-82.99099670000003,80,3,77,"Suwannee, FL",44417
474,19171,42.07991767,-92.53266945,111,3,108,"Tama, IA",16854
475,48027,31.03736027,-97.4785025,110,3,107,"Bell, TX",362924
476,40097,36.30179091,-95.23175116,16,3,13,"Mayes, OK",41100
477,48309,31.55255453,-97.20217694,74,3,71,"McLennan, TX",256623
478,6047,37.18922369,-120.7209035,76,3,73,"Merced, CA",277680
479,36121,42.70145109,-78.22199579,42,3,39,"Wyoming, NY",39859
480,18109,39.47899078,-86.44573375,105,3,102,"Morgan, IN",70489
481,37125,35.30885257,-79.48474178,88,3,85,"Moore, NC",100880
482,21059,37.73028906,-87.09019479999998,89,3,86,"Daviess, KY",101511
483,24037,38.30058422,-76.60629279999998,99,3,96,"St. Mary's, MD",113510
484,12087,25.20904673,-81.07812416,66,3,63,"Monroe, FL",74228
485,13093,32.15630737,-83.79746561,52,3,49,"Dooly, GA",13390
486,45003,33.54338026,-81.63645384,60,3,57,"Aiken, SC",170872
487,12027,27.18677893,-81.80941373,22,3,19,"DeSoto, FL",38001
488,28033,34.87625235,-89.99091418,199,3,196,"DeSoto, MS",184945
489,45091,34.97281497,-81.18085944,138,3,135,"York, SC",280979
490,28001,31.47669768,-91.35326037,64,3,61,"Adams, MS",30693
491,40001,35.88494195,-94.65859267,29,3,26,"Adair, OK",22194
492,6053,36.21862405,-121.2413397,100,3,97,"Monterey, CA",434061
493,39007,41.70860332,-80.74830218,36,3,33,"Ashtabula, OH",97241
494,15009,20.86399628,-156.56890969999995,92,3,89,"Maui, HI",167417
495,48321,28.81955746,-96.01230294,51,3,48,"Matagorda, TX",36643
496,13069,31.54892966,-82.85492059999999,65,3,62,"Coffee, GA",43273
497,13185,30.83568832,-83.27056716,75,3,72,"Lowndes, GA",117406
498,1089,34.76327133,-86.55069633,191,3,188,"Madison, AL",372909
499,28089,32.63389156,-90.03513564,112,3,109,"Madison, MS",106272
500,28157,31.16078225,-91.31018819,51,3,48,"Wilkinson, MS",8630
501,40037,35.90230551,-96.37086028,57,3,54,"Creek, OK",71522
502,48139,32.34894117,-96.79371841,76,3,73,"Ellis, TX",184826
503,18039,41.59761169,-85.85875695,105,3,102,"Elkhart, IN",206341
504,6101,39.03417539,-121.6945899,24,3,21,"Sutter, CA",96971
505,13217,33.55514538,-83.84547140000002,104,3,101,"Newton, GA",111744
506,13013,33.99148694,-83.71436292,66,3,63,"Barrow, GA",83240
507,36053,42.91653905,-75.67266639,110,3,107,"Madison, NY",70941
508,39097,39.89381073,-83.40178317,24,3,21,"Madison, OH",44731
509,37195,35.70625477,-77.917978,79,3,76,"Wilson, NC",81801
510,12083,29.21227113,-82.05803627,107,3,104,"Marion, FL",365579
511,34011,39.37199394,-75.10712559,210,3,207,"Cumberland, NJ",149527
512,22009,31.07796211,-92.00079449,64,3,61,"Avoyelles, LA",40144
513,20031,38.2365018,-95.73379515,45,3,42,"Coffey, KS",8179
514,48365,32.163959600000005,-94.30552481,22,3,19,"Panola, TX",23194
515,21037,38.94384345,-84.37875208,47,3,44,"Campbell, KY",93584
516,37021,35.61113393,-82.53305,39,3,36,"Buncombe, NC",261191
517,23011,44.40759555,-69.76738544,93,3,90,"Kennebec, ME",122302
518,37025,35.3877799,-80.55267168,204,3,201,"Cabarrus, NC",216453
519,19103,41.67169354,-91.58754744,226,3,223,"Johnson, IA",151140
520,13129,34.50487351,-84.87296253,46,3,43,"Gordon, GA",57963
521,18173,38.08922676,-87.2716085,41,3,38,"Warrick, IN",62998
522,39165,39.42581994,-84.16557457,85,3,82,"Warren, OH",234602
523,26025,42.24633834,-85.00493569,104,3,101,"Calhoun, MI",134159
524,26055,44.69565625,-85.55585247,17,3,14,"Grand Traverse, MI",93088
525,29099,38.25926778,-90.53870896,139,3,136,"Jefferson, MO",225081
526,40125,35.20614018,-96.94923008,28,3,25,"Pottawatomie, OK",72592
527,48061,26.14524221,-97.48140372,239,3,236,"Cameron, TX",423163
528,40017,35.5426055,-97.98465569,63,3,60,"Canadian, OK",148306
529,36025,42.19837623,-74.96709306,46,3,43,"Delaware, NY",44135
530,13297,33.78017694,-83.73552314,52,3,49,"Walton, GA",94593
531,44007,41.87064746,-71.57753536,1957,3,1954,"Providence, RI",638931
532,18133,39.66437981,-86.84517605,42,3,39,"Putnam, IN",37576
533,41005,45.18787398,-122.2179634,142,3,139,"Clackamas, OR",418187
534,6025,33.0393082,-115.3669042,117,3,114,"Imperial, CA",181215
535,21047,36.89267803,-87.49055367,71,3,68,"Christian, KY",70461
536,17021,39.54581621,-89.27780482,24,3,21,"Christian, IL",32304
537,8051,38.66611652,-107.0320729,99,3,96,"Gunnison, CO",17462
538,18167,39.42944561,-87.39169027,43,3,40,"Vigo, IN",107038
539,28051,33.12345854,-90.08923538,52,3,49,"Holmes, MS",17010
540,37179,34.98960527,-80.52955873,115,3,112,"Union, NC",239859
541,8015,38.74745778,-106.19265729999998,28,3,25,"Chaffee, CO",20356
542,36043,43.42034246,-74.96145307,40,3,37,"Herkimer, NY",61319
543,36013,42.22769210000001,-79.36691763,24,3,21,"Chautauqua, NY",126903
544,27163,45.03864533,-92.88429635,88,3,85,"Washington, MN",262440
545,39041,40.27942393,-83.00457058,108,3,105,"Delaware, OH",209177
546,37071,35.29373559,-81.17477045,91,3,88,"Gaston, NC",224529
547,30101,48.65577551,-111.6942414,26,3,23,"Toole, MT",4736
548,36019,44.74530905,-73.67875352,45,3,42,"Clinton, NY",80485
549,42107,40.70497338,-76.2150785,212,3,209,"Schuylkill, PA",141359
550,20173,37.6842718,-97.4608198,209,3,206,"Sedgwick, KS",516042
551,6029,35.34329425,-118.7277796,533,3,530,"Kern, CA",900202
552,37161,35.40114178,-81.92112099,47,2,45,"Rutherford, NC",67029
553,19139,41.48370744,-91.1121697,133,2,131,"Muscatine, IA",42664
554,28053,33.12825718,-90.52252707,12,2,10,"Humphreys, MS",8064
555,21177,37.21425819,-87.14632053,47,2,45,"Muhlenberg, KY",30622
556,28035,31.18961454,-89.25832496,122,2,120,"Forrest, MS",74897
557,40101,35.61318461,-95.37802952,26,2,24,"Muskogee, OK",67997
558,38059,46.71681782,-101.2822377,21,2,19,"Morton, ND",31364
559,48381,34.96585996,-101.8971322,73,2,71,"Randall, TX",137713
560,19163,41.63935978,-90.61959493,129,2,127,"Scott, IA",172943
561,48329,31.86904128,-102.0315682,35,2,33,"Midland, TX",176832
562,1069,31.15197924,-85.29939599,54,2,52,"Houston, AL",105882
563,6055,38.50735751,-122.332839,38,2,36,"Napa, CA",137744
564,48189,34.07044901,-101.8268114,11,2,9,"Hale, TX",33406
565,37063,36.03638492,-78.87608331,349,2,347,"Durham, NC",321488
566,17113,40.48996987,-88.84621113,82,2,80,"McLean, IL",171517
567,35031,35.58007720000001,-108.262245,242,2,240,"McKinley, NM",71367
568,48349,32.04620681,-96.47428766,16,2,14,"Navarro, TX",50113
569,21145,37.05350953,-88.70445755,24,2,22,"McCracken, KY",65418
570,13225,32.56934316,-83.82937,24,2,22,"Peach, GA",27546
571,12109,29.90096506,-81.43589967,179,2,177,"St. Johns, FL",264672
572,47059,36.17470125,-82.84691273,27,2,25,"Greene, TN",69069
573,48231,33.12351514,-96.08551032,22,2,20,"Hunt, TX",98594
574,18143,38.68672078,-85.74627859,17,2,15,"Scott, IN",23873
575,21125,37.10975748,-84.11321779,11,2,9,"Laurel, KY",60813
576,45057,34.68270843,-80.70513032,68,2,66,"Lancaster, SC",98012
577,53039,45.87325839,-120.7913598,15,2,13,"Klickitat, WA",22425
578,22067,32.81686191,-91.80421614,32,2,30,"Morehouse, LA",24874
579,38089,46.80851182,-102.6576326,34,2,32,"Stark, ND",31489
580,8083,37.33859579,-108.5958857,12,2,10,"Montezuma, CO",26183
581,37085,35.36731853,-78.87243571,53,2,51,"Harnett, NC",135976
582,20125,37.19236568,-95.74329258,11,2,9,"Montgomery, KS",31829
583,18061,38.19467379,-86.10948271,59,2,57,"Harrison, IN",40515
584,28095,33.89236763,-88.4808438,46,2,44,"Monroe, MS",35252
585,26043,46.00999672,-87.86961634,3,2,1,"Dickinson, MI",25239
586,48203,32.54935988,-94.36934071,34,2,32,"Harrison, TX",66553
587,47073,36.44355426,-82.94885298,24,2,22,"Hawkins, TN",56786
588,18105,39.16130004,-86.52414358,95,2,93,"Monroe, IN",148431
589,40135,35.49447108,-94.75463785,10,2,8,"Sequoyah, OK",41569
590,50015,44.60353043,-72.64356694,22,2,20,"Lamoille, VT",25362
591,37167,35.31647813,-80.25093221,17,2,15,"Stanly, NC",62806
592,18111,40.95610449,-87.39635768,29,2,27,"Newton, IN",13984
593,12053,28.55364461,-82.42700204,76,2,74,"Hernando, FL",193920
594,22081,32.09530039,-93.34213308,13,2,11,"Red River, LA",8442
595,33011,42.91537785,-71.7200253,458,2,456,"Hillsborough, NH",417025
596,37157,36.39593137,-79.77504841,18,2,16,"Rockingham, NC",91010
597,28121,32.26469147,-89.94537876,113,2,111,"Rankin, MS",155271
598,54061,39.63218457,-80.04766838,83,2,81,"Monongalia, WV",105612
599,40131,36.37004357,-95.60406759,30,2,28,"Rogers, OK",92459
600,47125,36.49609412,-87.38550661,102,2,100,"Montgomery, TN",208993
601,46099,43.67441641,-96.7910885,934,2,932,"Minnehaha, SD",193134
602,8045,39.59921777,-107.902708,59,2,57,"Garfield, CO",60061
603,37151,35.71015088,-79.80570339,60,2,58,"Randolph, NC",143667
604,39057,39.69116283,-83.89032084,31,2,29,"Greene, OH",168937
605,28093,34.76216286,-89.50299462,35,2,33,"Marshall, MS",35294
606,26067,42.94502238,-85.07413319,18,2,16,"Ionia, MI",64697
607,45043,33.43443342,-79.33202141,33,2,31,"Georgetown, SC",62680
608,27109,44.00374114,-92.40209944,153,2,151,"Olmsted, MN",158293
609,28115,34.226046000000004,-89.03636807,15,2,13,"Pontotoc, MS",32174
610,48199,30.33364686,-94.38931817,65,2,63,"Hardin, TX",57602
611,6097,38.52746429,-122.8862506,160,2,158,"Sonoma, CA",494336
612,36037,43.0022601,-78.19135193,76,2,74,"Genesee, NY",57280
613,16053,42.68891267,-114.2655033,30,2,28,"Jerome, ID",24412
614,39143,41.35624126,-83.137872,13,2,11,"Sandusky, OH",58518
615,28107,34.36398677,-89.95064249,26,2,24,"Panola, MS",34192
616,6095,38.26827353,-121.9357113,140,2,138,"Solano, CA",447643
617,55087,44.41578887,-88.46565023,31,2,29,"Outagamie, WI",187885
618,5045,35.14719007,-92.33717519,58,2,56,"Faulkner, AR",126007
619,26151,43.42406072,-82.82055898,25,2,23,"Sanilac, MI",41170
620,6083,34.65329488,-120.0188492,313,2,311,"Santa Barbara, CA",446499
621,8097,39.21720112,-106.9310027,49,2,47,"Pitkin, CO",17767
622,53041,46.57756476,-122.3925769,19,2,17,"Lewis, WA",80707
623,6087,37.05580291,-122.0066524,96,2,94,"Santa Cruz, CA",273213
624,37135,36.06092947,-79.12167935,159,2,157,"Orange, NC",148476
625,12035,29.45933576,-81.31508595,46,2,44,"Flagler, FL",115081
626,26079,44.68512729,-85.09085699,16,2,14,"Kalkaska, MI",18038
627,28113,31.17507789,-90.40392572,72,2,70,"Pike, MS",39288
628,36075,43.42778894,-76.14635194,42,2,40,"Oswego, NY",117124
629,26155,42.95392800000001,-84.14585902,63,2,61,"Shiawassee, MI",68122
630,26137,45.02085831,-84.59898295,35,2,33,"Otsego, MI",24668
631,17093,41.59081014,-88.42869583,116,2,114,"Kendall, IL",128990
632,26139,42.95996803,-85.9969107,74,2,72,"Ottawa, MI",291830
633,18053,40.51587228,-85.65468702,41,2,39,"Grant, IN",65769
634,21143,37.02080035,-88.07886257,13,2,11,"Lyon, KY",8210
635,1087,32.38759944,-85.69267724,19,2,17,"Macon, AL",18068
636,6069,36.60308176,-121.069975,39,2,37,"San Benito, CA",62808
637,37097,35.80950511,-80.8743128,72,2,70,"Iredell, NC",181806
638,18055,39.03630547,-86.96223202,28,2,26,"Greene, IN",31922
639,1095,34.36975964,-86.30486727,106,2,104,"Marshall, AL",96774
640,21199,37.10466131,-84.57629079,31,2,29,"Pulaski, KY",64979
641,51710,36.89934014,-76.26420872,99,2,97,"Norfolk, VA",242742
642,55117,43.72099677,-87.94579284,37,2,35,"Sheboygan, WI",115340
643,48135,31.86898877,-102.5429428,46,2,44,"Ector, TX",166223
644,40117,36.31743373,-96.7033176,27,2,25,"Pawnee, OK",16376
645,20169,38.78369175,-97.65185177,13,2,11,"Saline, KS",54224
646,1071,34.78144169,-85.99750489,31,2,29,"Jackson, AL",51626
647,13227,34.46589159,-84.46406611,14,2,12,"Pickens, GA",32591
648,31119,41.91676024,-97.6005481,6,2,4,"Madison, NE",35099
649,47111,36.53157855,-86.00778595,27,2,25,"Macon, TN",24602
650,42075,40.36680311,-76.45651841,349,2,347,"Lebanon, PA",141793
651,51095,37.31156958,-76.76950618,132,2,130,"James City, VA",76523
652,12117,28.7158582,-81.24060348,283,2,281,"Seminole, FL",471826
653,48375,35.40133773,-101.893964,79,2,77,"Potter, TX",117415
654,53025,47.20753737,-119.4500749,122,2,120,"Grant, WA",97733
655,13229,31.35928155,-82.21598442,47,2,45,"Pierce, GA",19465
656,18127,41.45986947,-87.06848888,135,2,133,"Porter, IN",170389
657,17119,38.83042506,-89.90422563,135,2,133,"Madison, IL",262966
658,26047,45.52625509,-84.89083249,21,2,19,"Emmet, MI",33415
659,22041,32.13675181,-91.67589857,53,2,51,"Franklin, LA",20015
660,6039,37.21513971,-119.76655890000002,33,2,31,"Madera, CA",157327
661,28071,34.35687874,-89.48490961,36,2,34,"Lafayette, MS",54019
662,53021,46.53351425,-118.9018212,185,2,183,"Franklin, WA",95222
663,13007,31.32669878,-84.44218806,16,2,14,"Baker, GA",3038
664,26023,41.91600556,-85.05929476,30,2,28,"Branch, MI",43517
665,13037,31.53169785,-84.62725131,58,2,56,"Calhoun, GA",6189
666,21019,38.36176608,-82.68652187,24,2,22,"Boyd, KY",46718
667,46005,44.41464384,-98.27858469,21,2,19,"Beadle, SD",18453
668,28133,33.60192578,-90.58882684,42,2,40,"Sunflower, MS",25110
669,37051,35.04762133,-78.82623165,90,2,88,"Cumberland, NC",335509
670,19005,43.28383218,-91.37860922,24,2,22,"Allamakee, IA",13687
671,26017,43.70639106,-83.98731479,64,2,62,"Bay, MI",103126
672,12005,30.26548745,-85.62122584,39,2,37,"Bay, FL",174705
673,13085,34.44244079,-84.16964071,37,2,35,"Dawson, GA",26108
674,28017,33.91983202,-88.9481545,33,2,31,"Chickasaw, MS",17103
675,27167,46.35721532,-96.4684375,7,2,5,"Wilkin, MN",6207
676,1047,32.32688101,-87.10866709999998,18,2,16,"Dallas, AL",37196
677,39017,39.44012838,-84.57388716,133,2,131,"Butler, OH",383134
678,22127,31.94449367,-92.63789413,12,2,10,"Winn, LA",13904
679,37057,35.79115496,-80.21256572,90,2,88,"Davidson, NC",167609
680,37059,35.93099927,-80.54496571,23,2,21,"Davie, NC",42846
681,28013,33.93683395,-89.33686647,27,2,25,"Calhoun, MS",14361
682,5035,35.21247318,-90.30839406,121,2,119,"Crittenden, AR",47955
683,47003,35.51123746,-86.45549096,25,2,23,"Bedford, TN",49713
684,5141,35.58095779,-92.51295036,26,2,24,"Van Buren, AR",16545
685,38017,46.93201724,-97.2444719,135,2,133,"Cass, ND",181923
686,8119,38.88133511,-105.1614893,16,2,14,"Teller, CO",25388
687,23027,44.4858305,-69.12061935,30,2,28,"Waldo, ME",39715
688,24015,39.56647682,-75.94627411,90,2,88,"Cecil, MD",102855
689,39175,40.84339621,-83.30734173,14,2,12,"Wyandot, OH",21772
690,17019,40.13919438,-88.20046615,90,2,88,"Champaign, IL",209689
691,13269,32.55792548,-84.25077141,9,2,7,"Taylor, GA",8020
692,51013,38.8767675,-77.10139853,420,2,418,"Arlington, VA",236842
693,55127,42.66858202,-88.54163073,49,2,47,"Walworth, WI",103868
694,18157,40.38872739,-86.89413959,46,2,44,"Tippecanoe, IN",195732
695,45019,32.82487866,-79.96512315,360,2,358,"Charleston, SC",411406
696,42127,41.64938475,-75.29956506,75,2,73,"Wayne, PA",51361
697,21015,38.97065142,-84.72615357,56,2,54,"Boone, KY",133581
698,26159,42.25190229,-86.01939087,26,2,24,"Van Buren, MI",75677
699,37191,35.36438125,-78.00027268,87,2,85,"Wayne, NC",123131
700,49011,40.99001837,-112.1139997,217,2,215,"Davis, UT",355481
701,49049,40.1166722,-111.6657662,352,2,350,"Utah, UT",636235
702,13061,31.62221166,-84.97713865,16,2,14,"Clay, GA",2834
703,29047,39.31132056,-94.41850862,51,2,49,"Clay, MO",249948
704,13009,33.06882326,-83.24701748,90,2,88,"Baldwin, GA",44890
705,8003,37.57250606,-105.7885451,7,2,5,"Alamosa, CO",16233
706,8014,39.95998787,-105.0566324,88,2,86,"Broomfield, CO",70465
707,13029,32.00979311,-81.44002948,30,2,28,"Bryan, GA",39627
708,1003,30.72774991,-87.72207058,91,2,89,"Baldwin, AL",223234
709,50027,43.58010937,-72.58595157,27,2,25,"Windsor, VT",55062
710,36115,43.31153794,-73.43043448,42,2,40,"Washington, NY",61204
711,37187,35.83810081,-76.57299037,18,2,16,"Washington, NC",11580
712,13033,33.05917989,-81.99928721,28,2,26,"Burke, GA",22383
713,12003,30.33060121,-82.28467476,17,2,15,"Baker, FL",29210
714,28151,33.28392041,-90.94196237,62,2,60,"Washington, MS",43909
715,21029,37.97162523,-85.68955617,30,2,28,"Bullitt, KY",81676
716,29083,38.38482826,-93.79293734,5,1,4,"Henry, MO",21824
717,55075,45.38553432,-88.03324599999998,4,1,3,"Marinette, WI",40350
718,19087,40.98767962,-91.54436349,22,1,21,"Henry, IA",19954
719,47189,36.15496772,-86.29775884,145,1,144,"Wilson, TN",144657
720,18065,39.93029017,-85.39625719,23,1,22,"Henry, IN",47972
721,21151,37.71659336,-84.27220275,21,1,20,"Madison, KY",92987
722,39021,40.13923427,-83.76875242,6,1,5,"Champaign, OH",38885
723,37133,34.72607366,-77.42908179,36,1,35,"Onslow, NC",197938
724,54045,37.8299889,-81.93528571,8,1,7,"Logan, WV",32019
725,50003,43.03519828,-73.09048868,32,1,31,"Bennington, VT",35470
726,5125,34.64916145,-92.67583224,34,1,33,"Saline, AR",122437
727,18183,41.13863784,-85.50791236,14,1,13,"Whitley, IN",33964
728,1091,32.24767634,-87.78796182,23,1,22,"Marengo, AL",18863
729,5057,33.73325583,-93.66935133,4,1,3,"Hempstead, AR",21532
730,13149,33.29686567,-85.12886832,5,1,4,"Heard, GA",11923
731,47075,35.58332824,-89.28536625,12,1,11,"Haywood, TN",17304
732,55073,44.89792533,-89.75863384,14,1,13,"Marathon, WI",135692
733,48209,30.05669873,-98.02944344,103,1,102,"Hays, TX",230191
734,26029,45.37790017,-85.19614053,11,1,10,"Charlevoix, MI",26143
735,48467,32.56483801,-95.83766469,10,1,9,"Van Zandt, TX",56590
736,48215,26.39418217,-98.18299696,217,1,216,"Hidalgo, TX",868707
737,19011,42.08011739,-92.06463573,19,1,18,"Benton, IA",25645
738,29115,39.87001769,-93.10704106,5,1,4,"Linn, MO",11920
739,26027,41.91522292,-85.99405727,17,1,16,"Cass, MI",51787
740,51810,36.73285734,-76.04566934,256,1,255,"Virginia Beach, VA",449974
741,13021,32.80904227,-83.70489165,95,1,94,"Bibb, GA",153159
742,55043,42.8671731,-90.7063218,8,1,7,"Grant, WI",51439
743,37077,36.30337451,-78.65184241,99,1,98,"Granville, NC",60443
744,16031,42.28347888,-113.6012409,10,1,9,"Cassia, ID",24030
745,48069,34.53016752,-102.2617243,11,1,10,"Castro, TX",7530
746,18135,40.15734772,-85.01139319,11,1,10,"Randolph, IN",24665
747,48221,32.42990927,-97.83242024,15,1,14,"Hood, TX",61643
748,48469,28.79780988,-96.96813006,89,1,88,"Victoria, TX",92084
749,22025,31.66778967,-91.84526385,22,1,21,"Catahoula, LA",9494
750,18163,38.02658833,-87.58763124,65,1,64,"Vanderburgh, IN",181451
751,37035,35.66211129,-81.2132617,38,1,37,"Catawba, NC",159551
752,48219,33.60771256,-102.3431676,15,1,14,"Hockley, TX",23021
753,22115,31.10884837,-93.18153838,14,1,13,"Vernon, LA",47429
754,36011,42.91261714,-76.55731592,36,1,35,"Cayuga, NY",76576
755,48405,31.39457611,-94.17000399,9,1,8,"San Augustine, TX",8237
756,22113,29.83517605,-92.30292538,27,1,26,"Vermilion, LA",59511
757,37015,36.0688473,-76.96545943,16,1,15,"Bertie, NC",18947
758,26165,44.33853602,-85.57712739,7,1,6,"Wexford, MI",33631
759,37131,36.41736238,-77.39769443,69,1,68,"Northampton, NC",19483
760,37091,36.3607755,-76.98104134,4,1,3,"Hertford, NC",23677
761,39139,40.77180308,-82.53799609999999,44,1,43,"Richland, OH",121154
